0,136.054,137.916,-0.99082,1.95082,1.80639,0.183598
1,136.107,137.834,-0.963362,1.98575,2.09179,0.549157
2,136.164,137.753,-0.934988,2.021,2.12551,0.567474
3,136.224,137.671,-0.905553,2.04851,2.12818,0.588714
4,136.287,137.591,-0.879542,2.06631,2.11693,0.520221
5,136.353,137.511,-0.854584,2.0807,2.12116,0.49916
6,136.422,137.433,-0.832189,2.09138,2.12112,0.447897
7,136.492,137.355,-0.811147,2.10184,2.13076,0.420835
8,136.564,137.279,-0.791768,2.11291,2.14332,0.387578
9,136.639,137.204,-0.773733,2.12254,2.14879,0.360706
10,136.714,137.13,-0.756319,2.13039,2.15166,0.348277
11,136.792,137.057,-0.738845,2.13916,2.16281,0.349493
12,136.871,136.985,-0.722355,2.14838,2.17308,0.32979
13,136.952,136.914,-0.706942,2.15818,2.18429,0.308255
14,137.034,136.844,-0.692129,2.16635,2.18799,0.296266
15,137.117,136.775,-0.677909,2.17332,2.19169,0.284392
16,137.202,136.706,-0.663513,2.18002,2.1976,0.287929
17,137.288,136.639,-0.649509,2.18654,2.20357,0.280074
18,137.375,136.573,-0.63613,2.19147,2.2043,0.267574
19,137.463,136.508,-0.623426,2.19439,2.20196,0.254089
20,137.552,136.444,-0.611369,2.19738,2.20512,0.24114
21,137.642,136.381,-0.600372,2.19829,2.20062,0.219941
22,137.732,136.319,-0.59143,2.19765,2.19601,0.178843
23,137.824,136.258,-0.583437,2.19708,2.19562,0.159848
24,137.915,136.197,-0.576923,2.19759,2.19891,0.130296
25,138.007,136.137,-0.571023,2.1994,2.20406,0.117989
26,138.1,136.078,-0.566296,2.19518,2.18431,0.0945509
27,138.193,136.019,-0.563588,2.19306,2.18758,0.0541597
28,138.285,135.96,-0.560951,2.19119,2.18634,0.0527404
29,138.378,135.902,-0.558656,2.18995,2.18672,0.0459015
30,138.471,135.844,-0.557208,2.1872,2.18005,0.028957
31,138.564,135.786,-0.555859,2.18687,2.18604,0.0269778
32,138.657,135.728,-0.554354,2.18341,2.17441,0.0300999
33,138.749,135.671,-0.554016,2.18313,2.18241,0.00675675
34,138.842,135.613,-0.554246,2.18307,2.18292,-0.00459549
35,138.935,135.556,-0.554603,2.18238,2.18058,-0.00714026
36,139.028,135.499,-0.55529,2.1807,2.1763,-0.0137369
37,139.121,135.441,-0.557434,2.1806,2.18033,-0.0428836
38,139.213,135.383,-0.558546,2.18068,2.18089,-0.0222467
39,139.306,135.326,-0.560881,2.18041,2.17972,-0.0466901
40,139.398,135.268,-0.562185,2.17827,2.17268,-0.0260923
41,139.49,135.21,-0.56428,2.18098,2.18808,-0.0418856
42,139.582,135.151,-0.565415,2.18033,2.17862,-0.0227004
43,139.674,135.093,-0.567826,2.18127,2.18373,-0.0482211
44,139.766,135.034,-0.57005,2.1812,2.18101,-0.0444965
45,139.858,134.975,-0.573427,2.18097,2.18037,-0.0675283
46,139.95,134.916,-0.576384,2.18156,2.1831,-0.0591478
47,140.041,134.857,-0.579578,2.18254,2.18509,-0.0638763
48,140.132,134.797,-0.582359,2.18238,2.18196,-0.0556213
49,140.223,134.737,-0.585598,2.18257,2.18306,-0.0647825
50,140.314,134.677,-0.588815,2.18281,2.18346,-0.0643338
51,140.405,134.616,-0.592171,2.18241,2.18135,-0.0671169
52,140.496,134.555,-0.596216,2.18381,2.18748,-0.0809114
53,140.586,134.494,-0.598417,2.18161,2.17586,-0.0440078
54,140.676,134.432,-0.601313,2.18433,2.19145,-0.0579331
55,140.766,134.371,-0.604354,2.18522,2.18754,-0.06082
56,140.856,134.308,-0.607388,2.18531,2.18555,-0.060665
57,140.946,134.246,-0.611462,2.18672,2.19039,-0.08149
58,141.035,134.183,-0.616181,2.18551,2.18235,-0.0943838
59,141.125,134.12,-0.618729,2.18344,2.17805,-0.0509424
60,141.213,134.057,-0.621138,2.18421,2.18622,-0.048185
61,141.302,133.993,-0.624829,2.18473,2.18609,-0.0738229
62,141.391,133.929,-0.62771,2.18561,2.18789,-0.057611
63,141.479,133.865,-0.630591,2.18791,2.1939,-0.0576335
64,141.568,133.801,-0.633754,2.18808,2.18853,-0.0632545
65,141.656,133.736,-0.636308,2.18916,2.19198,-0.0510825
66,141.744,133.671,-0.638385,2.18886,2.18807,-0.0415463
67,141.832,133.606,-0.640405,2.18996,2.19282,-0.0403843
68,141.92,133.54,-0.641888,2.18921,2.18725,-0.0296785
69,142.007,133.475,-0.643936,2.1907,2.19458,-0.0409515
70,142.095,133.409,-0.64495,2.18837,2.18231,-0.0202801
71,142.182,133.343,-0.647578,2.18931,2.19176,-0.0525537
72,142.27,133.277,-0.648824,2.18879,2.18746,-0.024921
73,142.357,133.211,-0.649887,2.18843,2.18748,-0.0212563
74,142.444,133.145,-0.65092,2.18671,2.18224,-0.0206593
75,142.531,133.079,-0.650927,2.18759,2.18988,-0.000150073
76,142.618,133.012,-0.651381,2.18679,2.18472,-0.00907541
77,142.705,132.946,-0.651823,2.18695,2.18735,-0.00884215
78,142.792,132.88,-0.651753,2.18732,2.18828,0.00140398
79,142.879,132.813,-0.652144,2.18728,2.1872,-0.00782896
80,142.966,132.747,-0.653321,2.18752,2.18812,-0.0235336
81,143.053,132.68,-0.652432,2.18411,2.17524,0.0177848
82,143.139,132.614,-0.653019,2.18362,2.18237,-0.011741
83,143.226,132.548,-0.653654,2.18428,2.18598,-0.0127152
84,143.313,132.481,-0.653784,2.18458,2.18538,-0.00259383
85,143.399,132.415,-0.654185,2.18492,2.18581,-0.00802128
86,143.486,132.348,-0.653646,2.18509,2.1855,0.0107871
87,143.573,132.282,-0.654105,2.18724,2.19284,-0.00919352
88,143.66,132.215,-0.654499,2.18795,2.18979,-0.00786777
89,143.746,132.149,-0.652206,2.18968,2.1942,0.0458564
90,143.833,132.082,-0.650894,2.18841,2.18511,0.0262473
91,143.92,132.016,-0.65095,2.18757,2.18539,-0.00112661
92,144.007,131.95,-0.650861,2.18641,2.18338,0.00178438
93,144.094,131.884,-0.650699,2.18365,2.17646,0.00322478
94,144.181,131.818,-0.650222,2.1779,2.16293,0.00955576
95,144.268,131.752,-0.650282,2.16231,2.12153,-0.00119888
96,144.354,131.686,-0.653964,2.14269,2.09088,-0.0736367
97,144.439,131.621,-0.659067,2.12299,2.07029,-0.102063
98,144.523,131.556,-0.667482,2.13019,2.14968,-0.168314
99,144.607,131.49,-0.666933,2.14174,2.17288,0.0109806
100,144.691,131.424,-0.669069,2.14579,2.15665,-0.042722
101,144.775,131.357,-0.661006,2.1353,2.1073,0.161273
102,144.859,131.292,-0.666504,2.10893,2.03805,-0.109964
103,144.942,131.227,-0.669281,2.16409,2.31488,-0.0555405
104,145.027,131.159,-0.671768,2.20317,2.30626,-0.0497333
105,145.113,131.091,-0.647575,2.17854,2.11514,0.483855
106,145.2,131.025,-0.666808,2.19957,2.25454,-0.384651
107,145.286,130.957,-0.668481,2.21715,2.26253,-0.0334598
108,145.373,130.888,-0.671676,2.2255,2.2468,-0.063901
109,145.461,130.819,-0.655609,2.26469,2.36417,0.321323
110,145.55,130.75,-0.647057,2.26156,2.25381,0.171041
111,145.641,130.682,-0.663543,2.23302,2.16218,-0.329709
112,145.729,130.613,-0.676986,2.20658,2.13979,-0.268871
113,145.814,130.544,-0.695371,2.17366,2.0891,-0.367685
114,145.898,130.474,-0.69029,2.21012,2.30574,0.101608
115,145.983,130.404,-0.687538,2.24868,2.3475,0.0550397
116,146.07,130.333,-0.682765,2.20133,2.08288,0.0954706
117,146.155,130.263,-0.682788,2.2036,2.20943,-0.000464126
118,146.241,130.194,-0.692779,2.1645,2.06388,-0.199833
119,146.324,130.125,-0.680833,2.14834,2.10572,0.238919
120,146.408,130.057,-0.703026,2.15458,2.17121,-0.44386
121,146.49,129.987,-0.692109,2.13162,2.07068,0.218347
122,146.572,129.919,-0.677931,2.14261,2.1722,0.283563
123,146.655,129.852,-0.67797,2.16893,2.23935,-0.000772089
124,146.74,129.784,-0.698113,2.15881,2.13219,-0.402872
125,146.822,129.715,-0.694226,2.14573,2.11111,0.0777414
126,146.905,129.646,-0.681868,2.18487,2.28934,0.247167
127,146.99,129.577,-0.65779,2.20923,2.27265,0.481565
128,147.077,129.51,-0.639437,2.14906,1.99477,0.367057
129,147.163,129.446,-0.630674,2.14639,2.13928,0.175251
130,147.25,129.382,-0.632601,2.15525,2.17888,-0.0385448
131,147.337,129.319,-0.625446,2.08039,1.88178,0.143109
132,147.421,129.258,-0.60673,2.12579,2.2522,0.374312
133,147.509,129.197,-0.559451,2.05045,1.84673,0.945596
134,147.596,129.143,-0.514612,2.13156,2.36194,0.896774
135,147.688,129.09,-0.466781,2.04332,1.80558,0.956625
136,147.78,129.044,-0.449727,2.09111,2.22747,0.34107
137,147.874,128.999,-0.464887,2.10147,2.13014,-0.303204
138,147.968,128.952,-0.430178,2.10509,2.11504,0.694194
139,148.063,128.908,-0.4347,2.0336,1.83767,-0.0904512
140,148.156,128.865,-0.457599,2.03545,2.04075,-0.457974
141,148.247,128.82,-0.504939,2.15469,2.49672,-0.946792
142,148.341,128.768,-0.455223,2.05763,1.80002,0.994312
143,148.434,128.723,-0.505222,2.17323,2.49998,-0.999971
144,148.529,128.67,-0.455222,2.26341,2.49999,0.999991
145,148.63,128.62,-0.407142,2.33104,2.49866,0.961607
146,148.737,128.574,-0.429877,2.17383,1.8,-0.454713
147,148.836,128.529,-0.379877,2.07062,1.80001,1
148,148.932,128.49,-0.38769,2.17846,2.4807,-0.15625
149,149.033,128.449,-0.43769,2.26742,2.5,-1
150,149.136,128.401,-0.38769,2.33439,2.49998,0.999989
151,149.244,128.357,-0.377478,2.37393,2.46777,0.204239
152,149.354,128.313,-0.399471,2.36312,2.33807,-0.439841
153,149.463,128.267,-0.414087,2.23655,1.9414,-0.292331
154,149.565,128.222,-0.440028,2.31138,2.5,-0.518825
155,149.67,128.173,-0.434955,2.1615,1.80079,0.101473
156,149.768,128.128,-0.477954,2.10204,1.9449,-0.859983
157,149.861,128.079,-0.526339,2.20828,2.49999,-0.967699
158,149.957,128.024,-0.532875,2.28505,2.48201,-0.130721
159,150.055,127.966,-0.495587,2.26573,2.21849,0.745761
160,150.155,127.912,-0.545557,2.33314,2.5,-0.999396
161,150.255,127.851,-0.542132,2.3762,2.47847,0.0684925
162,150.356,127.79,-0.492132,2.41356,2.5,1
163,150.463,127.733,-0.542132,2.44006,2.5,-0.999997
164,150.567,127.67,-0.592132,2.34198,2.12355,-1
165,150.664,127.605,-0.545316,2.30191,2.20728,0.936325
166,150.763,127.545,-0.52075,2.35004,2.46655,0.491304
167,150.865,127.487,-0.47075,2.38453,2.46558,1
168,150.971,127.433,-0.505593,2.4195,2.5,-0.696848
169,151.077,127.374,-0.55243,2.23941,1.83341,-0.936742
170,151.172,127.315,-0.580706,2.31352,2.5,-0.565512
171,151.269,127.252,-0.530706,2.36831,2.5,1
172,151.371,127.192,-0.550712,2.34477,2.29005,-0.400129
173,151.471,127.13,-0.543329,2.18255,1.8,0.14765
174,151.564,127.074,-0.559039,2.27054,2.5,-0.314191
175,151.66,127.014,-0.558885,2.32447,2.45758,0.00308198
176,151.759,126.952,-0.57236,2.18339,1.84656,-0.2695
177,151.851,126.893,-0.530993,2.27118,2.5,0.827339
178,151.949,126.836,-0.544075,2.33657,2.49788,-0.261632
179,152.049,126.775,-0.569861,2.29638,2.20112,-0.515719
180,152.145,126.713,-0.619845,2.16187,1.83516,-0.999698
181,152.233,126.65,-0.570056,2.2547,2.49999,0.995791
182,152.328,126.589,-0.602466,2.1245,1.80002,-0.648211
183,152.416,126.529,-0.620792,2.22582,2.5,-0.366521
184,152.506,126.465,-0.639619,2.10545,1.8,-0.376529
185,152.591,126.402,-0.681586,2.12321,2.17188,-0.839335
186,152.673,126.335,-0.692506,2.03606,1.8,-0.21841
187,152.752,126.27,-0.73713,2.15602,2.5,-0.892486
188,152.831,126.197,-0.758243,2.21081,2.3561,-0.422261
189,152.912,126.121,-0.808243,2.29201,2.5,-1
190,152.991,126.038,-0.856525,2.15028,1.80513,-0.965635
191,153.061,125.957,-0.906525,2.23863,2.47381,-0.999992
192,153.13,125.869,-0.878168,2.11393,1.8,0.567146
193,153.198,125.788,-0.828168,2.02965,1.8,0.999991
194,153.266,125.713,-0.878168,2.15089,2.5,-1
195,153.335,125.63,-0.828951,2.05573,1.80252,0.984346
196,153.404,125.554,-0.878951,2.06191,2.07942,-1
197,153.47,125.475,-0.928951,2.17499,2.49375,-1
198,153.535,125.388,-0.978947,2.26469,2.49972,-0.999929
199,153.598,125.294,-1.02893,2.13104,1.8,-0.999752
200,153.653,125.203,-1.03277,2.2309,2.5,-0.0767274
201,153.711,125.107,-1.04887,2.30664,2.49822,-0.321997
202,153.768,125.007,-1.07681,2.15822,1.80001,-0.558749
203,153.819,124.912,-1.11738,2.09266,1.91904,-0.811475
204,153.865,124.818,-1.16524,2.01608,1.80451,-0.957251
205,153.905,124.725,-1.21524,2.13998,2.49999,-1
206,153.942,124.625,-1.21084,2.18433,2.30315,0.0881461
207,153.981,124.523,-1.20244,2.27188,2.49993,0.167929
208,154.021,124.417,-1.24932,2.13575,1.80007,-0.93752
209,154.055,124.315,-1.29821,2.23049,2.48506,-0.977926
210,154.085,124.208,-1.32825,2.21447,2.17392,-0.600754
211,154.112,124.101,-1.37408,2.28549,2.46701,-0.916551
212,154.134,123.989,-1.41741,2.27822,2.26042,-0.866728
213,154.152,123.876,-1.46357,2.17247,1.91273,-0.923036
214,154.163,123.768,-1.51328,2.2622,2.49769,-0.994267
215,154.17,123.655,-1.54757,2.2303,2.15117,-0.685736
216,154.172,123.544,-1.58522,2.30098,2.47984,-0.753136
217,154.171,123.428,-1.61366,2.31608,2.35263,-0.568744
218,154.166,123.313,-1.65715,2.32215,2.33674,-0.869762
219,154.156,123.197,-1.63536,2.37399,2.49791,0.435743
220,154.148,123.079,-1.66705,2.37906,2.39082,-0.633713
221,154.137,122.96,-1.66088,2.20483,1.80241,0.123449
222,154.127,122.85,-1.68798,2.16829,2.07432,-0.542047
223,154.114,122.743,-1.67375,2.0811,1.85167,0.284502
224,154.103,122.639,-1.71887,2.17879,2.45073,-0.902283
225,154.087,122.532,-1.67881,2.0744,1.80153,0.801225
226,154.076,122.428,-1.72819,2.16517,2.41893,-0.98775
227,154.059,122.321,-1.75578,2.20134,2.29673,-0.551793
228,154.039,122.213,-1.80222,2.21899,2.26445,-0.928722
229,154.013,122.105,-1.84371,2.27189,2.40673,-0.829874
230,153.983,121.996,-1.88991,2.24114,2.16529,-0.924042
231,153.948,121.89,-1.93723,2.2962,2.43459,-0.946407
232,153.906,121.782,-1.9809,2.3335,2.42412,-0.873249
233,153.86,121.675,-2.00622,2.26361,2.09765,-0.506517
234,153.812,121.573,-2.05404,2.18283,1.98263,-0.9563
235,153.761,121.476,-2.01189,2.22895,2.34918,0.842886
236,153.714,121.375,-2.02685,2.21619,2.18387,-0.299205
237,153.665,121.276,-2.05207,2.17854,2.08244,-0.504318
238,153.615,121.179,-2.00864,2.14079,2.0421,0.868552
239,153.569,121.082,-1.99234,2.14263,2.14754,0.326103
240,153.525,120.985,-2.00575,2.177,2.26894,-0.268338
241,153.48,120.886,-2.01013,2.21658,2.32017,-0.0874538
242,153.432,120.786,-2.03972,2.21355,2.20582,-0.591881
243,153.382,120.687,-2.0534,2.13555,1.93607,-0.273679
244,153.333,120.592,-2.0707,2.16242,2.23464,-0.345821
245,153.281,120.497,-2.05524,2.19733,2.28954,0.309079
246,153.23,120.4,-2.06697,2.15758,2.0549,-0.234485
247,153.179,120.305,-2.04435,2.08354,1.88738,0.452261
248,153.131,120.213,-2.026,2.12739,2.24926,0.36699
249,153.084,120.117,-2.01369,2.07403,1.92989,0.246231
250,153.04,120.023,-1.97201,2.04013,1.94534,0.833653
251,153,119.929,-1.95139,2.06893,2.15128,0.412448
252,152.962,119.833,-1.95905,2.09617,2.17258,-0.15319
253,152.922,119.736,-1.93542,2.17093,2.37701,0.472545
254,152.883,119.635,-1.97585,2.10789,1.94228,-0.808683
255,152.842,119.538,-1.95549,2.04352,1.86745,0.407328
256,152.803,119.443,-1.98743,2.10622,2.28511,-0.638822
257,152.761,119.347,-2.02345,2.16952,2.34285,-0.720442
258,152.713,119.25,-2.03572,2.17521,2.19017,-0.24544
259,152.664,119.152,-2.06566,2.2411,2.41371,-0.598703
260,152.611,119.054,-2.10498,2.27625,2.36462,-0.786502
261,152.553,118.956,-2.14513,2.31271,2.40235,-0.802937
262,152.49,118.859,-2.1818,2.3325,2.3801,-0.733367
263,152.424,118.763,-2.20598,2.33743,2.34915,-0.483624
264,152.354,118.669,-2.21594,2.33919,2.34336,-0.199233
265,152.284,118.576,-2.21847,2.32117,2.27851,-0.0506098
266,152.214,118.483,-2.22291,2.3143,2.29788,-0.0888438
267,152.144,118.391,-2.23204,2.29684,2.25488,-0.182522
268,152.073,118.3,-2.24355,2.28333,2.25054,-0.230274
269,152.002,118.211,-2.26039,2.2656,2.22219,-0.336657
270,151.93,118.124,-2.27818,2.2433,2.1881,-0.355822
271,151.857,118.038,-2.29437,2.22019,2.16218,-0.323898
272,151.783,117.955,-2.31023,2.20411,2.16316,-0.31713
273,151.709,117.874,-2.3245,2.19212,2.16129,-0.285349
274,151.634,117.794,-2.33893,2.1829,2.15901,-0.288712
275,151.558,117.715,-2.35282,2.17452,2.15267,-0.277859
276,151.482,117.638,-2.36691,2.16795,2.15071,-0.281747
277,151.404,117.562,-2.38133,2.16289,2.14958,-0.288423
278,151.326,117.488,-2.39425,2.15856,2.14712,-0.258438
279,151.247,117.415,-2.40595,2.15417,2.14254,-0.23396
280,151.167,117.342,-2.41651,2.15247,2.14798,-0.211182
281,151.086,117.271,-2.4253,2.15078,2.14626,-0.175773
282,151.005,117.2,-2.43351,2.14816,2.14119,-0.16422
283,150.924,117.13,-2.44032,2.14651,2.14212,-0.136119
