2.52147,2.53873,2.54059,2.47679,2.51844,2.68179,2.49675,2.55102,2.6034,2.63045,2.48117,2.52602,2.59793,2.57155,2.69029,2.49756,2.64201,2.53855,2.6066,2.57484,2.47044,2.5638,2.60093,2.6203,2.45072,2.60688,2.50741,2.48519,2.5684,2.60367,2.65544,2.56869,2.48973,2.57025,2.46779,2.60942,2.60352,2.58803,2.63709,2.53258,
0.394972,0.336576,0.43238,0.397297,0.346958,0.327845,0.192562,0.337727,0.259788,0.429436,0.240565,0.211121,0.311192,0.217444,0.168545,0.171601,0.195857,0.177409,0.144313,0.249776,0.174764,0.158283,0.137571,0.11928,0.0974043,0.0703433,0.175135,0.0260347,0.104602,0.160709,0.0957543,0.148335,0.0331668,0.00817339,0.0949662,0.00150972,-0.109099,0.00568977,-0.00628229,0.0300645,
136.174,136.241,136.313,136.39,136.47,136.553,136.638,136.724,136.813,136.905,136.996,137.089,137.184,137.281,137.379,137.478,137.579,137.68,137.782,137.885,137.988,138.091,138.195,138.301,138.405,138.51,138.616,138.722,138.828,138.934,139.041,139.148,139.255,139.362,139.469,139.578,139.688,139.798,139.909,140.018,
137.741,137.648,137.553,137.457,137.36,137.263,137.166,137.07,136.974,136.879,136.786,136.693,136.601,136.511,136.421,136.332,136.243,136.155,136.069,135.984,135.9,135.818,135.736,135.655,135.575,135.496,135.417,135.339,135.261,135.184,135.108,135.032,134.956,134.88,134.805,134.729,134.652,134.574,134.496,134.42,
-0.942783,-0.920473,-0.898244,-0.880933,-0.865171,-0.851627,-0.836598,-0.822022,-0.806027,-0.79442,-0.781428,-0.767666,-0.752187,-0.743016,-0.732639,-0.722072,-0.713483,-0.704771,-0.6918,-0.682031,-0.671993,-0.663017,-0.657888,-0.653507,-0.645719,-0.639103,-0.637824,-0.631129,-0.624797,-0.62279,-0.619228,-0.617831,-0.613903,-0.611383,-0.611509,-0.611476,-0.613971,-0.61237,-0.608128,-0.609093,
2.29864,2.38239,2.45573,2.51009,2.5646,2.57682,2.58781,2.61849,2.6382,2.61061,2.62399,2.641,2.64209,2.67359,2.66313,2.68729,2.67205,2.68202,2.66468,2.64561,2.64636,2.64498,2.67263,2.6151,2.63945,2.63786,2.63765,2.63121,2.61759,2.62284,2.63044,2.62423,2.6197,2.61472,2.66264,2.6855,2.68897,2.70125,2.66986,2.68175,
2.6137,2.58554,2.62479,2.63,2.68109,2.60212,2.61042,2.68115,2.67777,2.55585,2.65095,2.67504,2.64424,2.73598,2.64279,2.73455,2.64264,2.70143,2.63111,2.60834,2.64783,2.64224,2.7273,2.50315,2.68841,2.63469,2.63723,2.61842,2.59047,2.63338,2.64564,2.61185,2.61065,2.60472,2.75903,2.73023,2.69568,2.72493,2.60976,2.70493,
0.374229,0.446183,0.44459,0.346215,0.315245,0.27088,0.300571,0.291527,0.319894,0.232152,0.259837,0.275242,0.309578,0.18341,0.207548,0.211345,0.171767,0.174254,0.259405,0.195382,0.200773,0.179512,0.102575,0.0876351,0.155744,0.132328,0.0255803,0.133893,0.126642,0.0401386,0.0712433,0.0279488,0.0785597,0.0503981,-0.00252865,0.000668278,-0.0498951,0.0320078,0.0848369,-0.0192879,
136.241,136.313,136.389,136.469,136.552,136.638,136.727,136.816,136.906,136.999,137.093,137.189,137.287,137.385,137.485,137.587,137.687,137.79,137.894,137.998,138.103,138.21,138.318,138.425,138.533,138.642,138.75,138.859,138.969,139.08,139.191,139.302,139.414,139.526,139.638,139.751,139.864,139.976,140.09,140.204,
137.648,137.554,137.458,137.361,137.262,137.163,137.065,136.969,136.874,136.78,136.686,136.594,136.502,136.411,136.322,136.232,136.146,136.058,135.972,135.886,135.802,135.718,135.635,135.553,135.472,135.391,135.311,135.232,135.152,135.073,134.994,134.915,134.836,134.758,134.68,134.602,134.523,134.446,134.368,134.29,
-0.918469,-0.900303,-0.882107,-0.86783,-0.856232,-0.837088,-0.822968,-0.808867,-0.796659,-0.783162,-0.767297,-0.75443,-0.743585,-0.731197,-0.719923,-0.711714,-0.704573,-0.694661,-0.686894,-0.673542,-0.66701,-0.658695,-0.650948,-0.645302,-0.639577,-0.63486,-0.630064,-0.626381,-0.620306,-0.618125,-0.618066,-0.613074,-0.608208,-0.608536,-0.606227,-0.605873,-0.604839,-0.60135,-0.601208,-0.598125,
2.37394,2.44093,2.51264,2.58698,2.62332,2.63511,2.6216,2.62518,2.64992,2.65408,2.65751,2.68728,2.68269,2.6671,2.71532,2.66119,2.70546,2.68895,2.69295,2.70196,2.71111,2.72221,2.6963,2.71074,2.70359,2.70014,2.69845,2.72122,2.71812,2.71084,2.7414,2.74288,2.71289,2.73454,2.75692,2.7553,2.72402,2.74715,2.76474,2.73552,
2.55658,2.59612,2.67227,2.74559,2.6976,2.6587,2.59475,2.63236,2.69938,2.66228,2.66426,2.74571,2.67383,2.63693,2.80946,2.55834,2.79219,2.6574,2.70067,2.71928,2.72862,2.74336,2.64727,2.73846,2.68997,2.69355,2.69522,2.76489,2.71223,2.69705,2.79961,2.74565,2.65679,2.77574,2.79899,2.75227,2.66592,2.79088,2.79757,2.68152,
0.486271,0.363313,0.363917,0.285557,0.23195,0.382873,0.282415,0.282023,0.244141,0.269952,0.317292,0.257336,0.216903,0.24776,0.225494,0.164165,0.14282,0.198254,0.155331,0.267044,0.130628,0.166319,0.154936,0.112911,0.114495,0.0943537,0.0959044,0.073677,0.121499,0.0436183,0.00117562,0.0998288,0.0973379,-0.00656804,0.0461762,0.00707865,0.0206885,0.0697827,0.00283406,0.0616544,
136.313,136.389,136.469,136.552,136.639,136.729,136.819,136.911,137.005,137.102,137.2,137.298,137.399,137.499,137.601,137.704,137.81,137.917,138.024,138.131,138.239,138.349,138.457,138.567,138.675,138.785,138.896,139.007,139.119,139.229,139.339,139.449,139.559,139.67,139.782,139.894,140.006,140.118,140.23,140.342,
137.554,137.458,137.361,137.262,137.163,137.063,136.966,136.87,136.775,136.679,136.585,136.493,136.401,136.312,136.222,136.133,136.044,135.955,135.869,135.783,135.699,135.615,135.532,135.451,135.37,135.288,135.207,135.126,135.047,134.968,134.89,134.814,134.737,134.661,134.585,134.509,134.433,134.358,134.283,134.208,
-0.903081,-0.883378,-0.868273,-0.854395,-0.835449,-0.821314,-0.807011,-0.791762,-0.778053,-0.766637,-0.752106,-0.740844,-0.729296,-0.721238,-0.709611,-0.700204,-0.691153,-0.681048,-0.671731,-0.664027,-0.653938,-0.650036,-0.642975,-0.639614,-0.635567,-0.632992,-0.627512,-0.621447,-0.617081,-0.617921,-0.610147,-0.604733,-0.600847,-0.596721,-0.596258,-0.596548,-0.594946,-0.590353,-0.58782,-0.585895,
2.44258,2.51776,2.58359,2.63595,2.68321,2.65128,2.65193,2.69024,2.71332,2.71833,2.70144,2.72178,2.67654,2.72324,2.72878,2.76768,2.77523,2.74728,2.74875,2.74685,2.76113,2.71902,2.7301,2.71484,2.72956,2.75725,2.74251,2.73397,2.71681,2.69756,2.67233,2.67529,2.69365,2.70459,2.71892,2.69607,2.70277,2.69427,2.68834,2.67129,
2.60161,2.68492,2.72364,2.74317,2.77712,2.58951,2.65322,2.76568,2.75777,2.72786,2.66941,2.76074,2.59089,2.81391,2.73926,2.84104,2.78915,2.69593,2.75149,2.7433,2.78778,2.64106,2.75111,2.68609,2.75752,2.80944,2.71515,2.718,2.68456,2.66101,2.62392,2.68104,2.72933,2.72565,2.7463,2.65276,2.71563,2.67801,2.67694,2.63841,
0.307759,0.394057,0.302095,0.277575,0.378921,0.282685,0.286068,0.304978,0.274175,0.228334,0.290607,0.225251,0.23095,0.161157,0.232548,0.188145,0.181021,0.202093,0.18634,0.154088,0.201777,0.0780409,0.141206,0.0672242,0.0809392,0.0515052,0.109609,0.121281,0.0873266,-0.0167929,0.155481,0.108282,0.077714,0.08251,0.00926912,-0.0057968,0.0320277,0.0918719,0.0506551,0.0384917,
136.389,136.469,136.552,136.639,136.728,136.818,136.91,137.004,137.101,137.199,137.298,137.398,137.498,137.6,137.703,137.809,137.915,138.02,138.126,138.233,138.343,138.452,138.561,138.672,138.783,138.894,139.005,139.116,139.227,139.339,139.453,139.565,139.68,139.794,139.909,140.022,140.135,140.249,140.361,140.474,
137.458,137.36,137.262,137.162,137.064,136.967,136.871,136.776,136.681,136.587,136.495,136.404,136.316,136.227,136.14,136.052,135.965,135.88,135.795,135.712,135.629,135.546,135.465,135.383,135.303,135.224,135.145,135.067,134.99,134.913,134.836,134.76,134.683,134.609,134.534,134.46,134.387,134.313,134.24,134.168,
-0.884897,-0.867524,-0.853086,-0.836642,-0.820957,-0.805696,-0.79113,-0.775177,-0.763471,-0.748906,-0.738937,-0.725832,-0.71549,-0.702282,-0.693088,-0.687402,-0.681028,-0.670402,-0.661302,-0.651927,-0.645964,-0.639419,-0.632494,-0.627278,-0.621998,-0.617354,-0.610214,-0.605011,-0.603426,-0.598463,-0.594002,-0.587049,-0.578331,-0.577254,-0.578298,-0.574512,-0.576436,-0.573114,-0.573316,-0.573841,
2.51965,2.5768,2.65118,2.6548,2.65226,2.65369,2.65591,2.71773,2.72314,2.70306,2.71217,2.66041,2.71573,2.68807,2.75173,2.74193,2.70974,2.70728,2.71207,2.75613,2.73916,2.73091,2.74887,2.73352,2.72763,2.72304,2.70547,2.70676,2.73197,2.7416,2.71968,2.75511,2.72573,2.73752,2.69702,2.70804,2.69948,2.68076,2.68487,2.703,
2.69102,2.69826,2.80408,2.66194,2.64724,2.65652,2.66027,2.83918,2.73342,2.66508,2.72958,2.5619,2.82415,2.63552,2.87455,2.72368,2.64951,2.70258,2.72123,2.83998,2.70763,2.71546,2.78269,2.70491,2.71656,2.71438,2.67222,2.70925,2.78009,2.75973,2.67863,2.82226,2.67115,2.75979,2.62103,2.72918,2.68315,2.64487,2.69283,2.73806,
0.363679,0.347454,0.28876,0.328887,0.313704,0.305217,0.291326,0.319043,0.234139,0.291289,0.199379,0.262105,0.206833,0.26417,0.18388,0.113719,0.127471,0.212528,0.181999,0.187501,0.119261,0.130908,0.138488,0.10432,0.105609,0.0928815,0.142794,0.104067,0.031701,0.0992572,0.0892128,0.139062,0.174351,0.0215406,-0.0208822,0.075729,-0.0384719,0.066439,-0.00403872,-0.010499,
136.469,136.552,136.639,136.728,136.818,136.909,137.003,137.1,137.198,137.298,137.398,137.499,137.601,137.704,137.808,137.914,138.02,138.126,138.233,138.343,138.452,138.562,138.673,138.784,138.896,139.008,139.121,139.235,139.35,139.464,139.577,139.693,139.809,139.924,140.037,140.151,140.265,140.38,140.496,140.612,
137.36,137.262,137.163,137.065,136.969,136.874,136.779,136.685,136.591,136.498,136.408,136.318,136.23,136.143,136.056,135.97,135.886,135.803,135.72,135.638,135.557,135.476,135.396,135.317,135.238,135.159,135.081,135.002,134.924,134.847,134.771,134.694,134.618,134.541,134.467,134.393,134.318,134.243,134.168,134.093,
-0.865912,-0.849461,-0.832445,-0.819667,-0.806604,-0.788819,-0.773534,-0.762435,-0.74889,-0.737454,-0.72422,-0.713558,-0.702619,-0.694043,-0.682475,-0.672478,-0.663373,-0.653911,-0.645974,-0.638437,-0.630816,-0.625264,-0.62043,-0.615611,-0.612356,-0.606014,-0.601729,-0.598097,-0.59477,-0.591639,-0.587149,-0.582721,-0.584876,-0.582347,-0.578928,-0.580627,-0.576808,-0.574671,-0.575942,-0.575983,
2.58434,2.6274,2.65249,2.63425,2.63068,2.67014,2.69741,2.71886,2.724,2.69886,2.70084,2.70955,2.69003,2.71872,2.70895,2.71453,2.69413,2.70567,2.75298,2.70974,2.72485,2.73586,2.73283,2.74453,2.7444,2.74855,2.76663,2.76542,2.75106,2.73236,2.78126,2.78186,2.75852,2.71245,2.7144,2.7324,2.75253,2.75583,2.75591,2.73366,
2.72183,2.71554,2.70258,2.59834,2.62359,2.74879,2.75055,2.76004,2.73375,2.65133,2.70461,2.72624,2.65282,2.77402,2.69043,2.72516,2.65535,2.72787,2.84334,2.62931,2.75365,2.75667,2.72712,2.76654,2.74416,2.75631,2.80034,2.76318,2.72454,2.69755,2.87326,2.78296,2.71579,2.62703,2.7181,2.76663,2.7904,2.76197,2.75606,2.69232,
0.379706,0.32902,0.340308,0.255571,0.261263,0.355692,0.305702,0.221986,0.27089,0.228717,0.264694,0.213223,0.218778,0.171522,0.231367,0.199942,0.182088,0.189258,0.158741,0.150726,0.152427,0.111034,0.096687,0.0963737,0.065095,0.126839,0.085708,0.072649,0.066533,0.062626,0.0897941,0.0885645,-0.0430956,0.0505611,0.0683873,-0.0339699,0.0763727,0.0427328,-0.0254102,-0.000817014,
136.552,136.639,136.728,136.819,136.912,137.007,137.105,137.204,137.305,137.406,137.508,137.612,137.715,137.819,137.925,138.032,138.139,138.247,138.356,138.465,138.575,138.685,138.796,138.908,139.021,139.135,139.25,139.365,139.479,139.592,139.707,139.821,139.935,140.047,140.161,140.275,140.39,140.505,140.619,140.732,
137.262,137.163,137.065,136.968,136.872,136.777,136.682,136.587,136.493,136.402,136.312,136.222,136.135,136.048,135.962,135.876,135.792,135.708,135.625,135.542,135.461,135.381,135.302,135.222,135.143,135.064,134.985,134.907,134.831,134.755,134.679,134.605,134.53,134.455,134.381,134.306,134.231,134.156,134.081,134.007,
-0.849239,-0.834118,-0.818187,-0.800317,-0.787122,-0.772278,-0.761511,-0.748456,-0.735296,-0.723715,-0.711749,-0.704018,-0.693656,-0.683706,-0.673697,-0.668757,-0.660365,-0.65318,-0.645577,-0.635672,-0.628503,-0.622727,-0.61593,-0.611665,-0.604014,-0.603367,-0.596345,-0.59,-0.588468,-0.585063,-0.579695,-0.580215,-0.584511,-0.581386,-0.580334,-0.576979,-0.578567,-0.579799,-0.579784,-0.579181,
2.62618,2.66293,2.6455,2.67013,2.7056,2.71505,2.74483,2.75593,2.72253,2.73457,2.73235,2.70156,2.71112,2.7358,2.73325,2.72304,2.73613,2.74905,2.73759,2.73299,2.71292,2.72666,2.75411,2.75037,2.78757,2.79233,2.76347,2.75029,2.73105,2.73992,2.73261,2.72373,2.69963,2.72075,2.71577,2.75439,2.7493,2.72873,2.70609,2.7129,
2.7118,2.73636,2.6114,2.71882,2.77473,2.73309,2.80142,2.77667,2.66051,2.75736,2.72817,2.64362,2.72942,2.7828,2.72846,2.70384,2.76088,2.77333,2.71623,2.72435,2.67517,2.7528,2.80592,2.74344,2.85687,2.80101,2.71094,2.72592,2.6952,2.75664,2.71891,2.70702,2.65405,2.76122,2.70636,2.82773,2.73984,2.6904,2.66338,2.72591,
0.333465,0.302404,0.318626,0.35741,0.26388,0.296898,0.215324,0.261108,0.263204,0.231617,0.239318,0.154618,0.207247,0.198993,0.200184,0.0987895,0.16784,0.143702,0.152065,0.198097,0.143388,0.11551,0.13595,0.0852976,0.153022,0.0129444,0.140435,0.126898,0.0306463,0.0680842,0.107374,-0.0104104,-0.085909,0.0624888,0.0210469,0.0671093,-0.0317618,-0.0246519,0.000303678,0.0120586,
136.639,136.728,136.818,136.91,137.006,137.104,137.203,137.304,137.405,137.507,137.609,137.712,137.817,137.922,138.027,138.134,138.242,138.351,138.46,138.569,138.677,138.786,138.896,139.006,139.119,139.232,139.345,139.458,139.572,139.686,139.8,139.916,140.03,140.146,140.263,140.379,140.495,140.61,140.724,140.838,
137.163,137.066,136.97,136.876,136.78,136.686,136.591,136.497,136.404,136.314,136.224,136.136,136.048,135.961,135.875,135.79,135.706,135.622,135.54,135.459,135.378,135.299,135.22,135.142,135.064,134.987,134.91,134.833,134.758,134.682,134.608,134.533,134.459,134.385,134.311,134.238,134.165,134.093,134.021,133.95,
-0.830825,-0.814051,-0.797905,-0.78277,-0.770259,-0.759405,-0.751698,-0.740665,-0.727875,-0.720105,-0.708301,-0.699877,-0.692431,-0.681557,-0.674333,-0.662479,-0.653449,-0.647644,-0.641286,-0.636524,-0.62893,-0.622685,-0.615351,-0.606541,-0.602865,-0.597335,-0.59351,-0.586854,-0.582657,-0.577661,-0.576949,-0.57323,-0.569317,-0.565515,-0.559925,-0.560524,-0.559166,-0.561449,-0.561993,-0.564188,
2.6377,2.62577,2.64359,2.70781,2.72157,2.73991,2.76134,2.74454,2.71576,2.72653,2.71429,2.72693,2.7288,2.71672,2.73571,2.73094,2.74884,2.74194,2.71501,2.69834,2.68651,2.70248,2.71064,2.72889,2.7462,2.73464,2.74243,2.72145,2.7332,2.73606,2.74765,2.73327,2.74273,2.76241,2.75124,2.74459,2.7092,2.6928,2.68086,2.70348,
2.66074,2.60209,2.67921,2.83487,2.74781,2.77465,2.80148,2.71345,2.66197,2.74698,2.69119,2.75094,2.73234,2.69395,2.77174,2.72198,2.78254,2.72909,2.66461,2.66666,2.66381,2.73332,2.72626,2.76365,2.77883,2.71306,2.75706,2.68221,2.75544,2.74143,2.76943,2.70645,2.76052,2.79924,2.73057,2.7322,2.64307,2.66153,2.65788,2.74731,
0.36827,0.335486,0.32291,0.302711,0.250216,0.217084,0.154142,0.22066,0.255783,0.155404,0.236088,0.168478,0.14891,0.217485,0.144474,0.237091,0.18059,0.116107,0.127159,0.0952333,0.15188,0.124905,0.146679,0.176197,0.073523,0.1106,0.076507,0.133123,0.0839335,0.0999103,0.0142472,0.0743867,0.0782503,0.0760441,0.111794,-0.0119636,0.027145,-0.045653,-0.0108832,-0.0439027,
136.728,136.818,136.911,137.006,137.104,137.202,137.302,137.402,137.503,137.606,137.709,137.813,137.919,138.027,138.136,138.244,138.354,138.464,138.574,138.685,138.795,138.904,139.014,139.126,139.238,139.352,139.467,139.581,139.694,139.808,139.922,140.037,140.152,140.267,140.382,140.498,140.613,140.729,140.843,140.957,
137.066,136.97,136.874,136.778,136.683,136.589,136.495,136.404,136.313,136.223,136.134,136.046,135.958,135.87,135.785,135.701,135.617,135.534,135.453,135.372,135.292,135.214,135.136,135.058,134.981,134.903,134.826,134.75,134.674,134.599,134.523,134.447,134.373,134.299,134.225,134.152,134.079,134.005,133.933,133.86,
-0.817157,-0.801757,-0.786402,-0.77551,-0.76163,-0.754353,-0.740301,-0.728521,-0.721686,-0.712023,-0.703073,-0.693317,-0.678898,-0.66946,-0.660351,-0.651428,-0.642344,-0.637254,-0.63257,-0.626351,-0.621499,-0.614855,-0.609,-0.602634,-0.597196,-0.594162,-0.590056,-0.587913,-0.586156,-0.584451,-0.582479,-0.575614,-0.571424,-0.566742,-0.566374,-0.56503,-0.565936,-0.566253,-0.569141,-0.572946,
2.63029,2.6638,2.71413,2.73237,2.72322,2.72135,2.72403,2.71499,2.73616,2.7188,2.72657,2.75851,2.78011,2.76056,2.74819,2.76105,2.75481,2.73731,2.75084,2.7042,2.70093,2.69206,2.71709,2.73352,2.75436,2.76509,2.74642,2.72639,2.72574,2.73732,2.75319,2.74836,2.73155,2.72714,2.73666,2.73966,2.73596,2.71061,2.69697,2.69729,
2.61558,2.73061,2.81256,2.76704,2.70602,2.71781,2.72909,2.6979,2.7764,2.6862,2.74131,2.81881,2.82016,2.72474,2.72528,2.78502,2.74327,2.70479,2.77624,2.61733,2.69468,2.67507,2.76526,2.7647,2.79355,2.78503,2.71192,2.689,2.72452,2.75918,2.78298,2.73936,2.70022,2.71883,2.75462,2.74529,2.72902,2.663,2.671,2.69789,
0.27336,0.307995,0.307113,0.217842,0.277588,0.145547,0.281038,0.235588,0.136714,0.193263,0.178998,0.195108,0.28838,0.188759,0.182192,0.178454,0.181684,0.1018,0.0936798,0.124376,0.097045,0.132876,0.117108,0.127309,0.108753,0.0606971,0.0821156,0.0428637,0.0351275,0.0341046,0.0394403,0.1373,0.0838107,0.0936324,0.00735253,0.0268785,-0.0181104,-0.00635296,-0.057746,-0.0761034,
136.818,136.91,137.005,137.101,137.2,137.3,137.401,137.503,137.607,137.712,137.816,137.922,138.029,138.137,138.245,138.354,138.464,138.576,138.687,138.798,138.909,139.02,139.131,139.244,139.355,139.468,139.581,139.695,139.809,139.924,140.04,140.155,140.271,140.388,140.505,140.622,140.738,140.853,140.967,141.08,
136.97,136.874,136.78,136.685,136.59,136.497,136.405,136.314,136.223,136.133,136.045,135.958,135.872,135.787,135.703,135.62,135.538,135.456,135.375,135.295,135.216,135.138,135.06,134.983,134.907,134.831,134.755,134.68,134.605,134.53,134.454,134.38,134.305,134.23,134.155,134.08,134.006,133.932,133.858,133.785,
-0.802505,-0.787894,-0.775581,-0.761993,-0.752564,-0.739822,-0.726606,-0.718203,-0.710283,-0.70015,-0.689335,-0.676849,-0.667681,-0.661384,-0.651143,-0.639701,-0.633392,-0.629807,-0.624138,-0.61732,-0.613479,-0.607805,-0.600534,-0.59869,-0.596125,-0.589082,-0.586375,-0.580548,-0.579085,-0.577193,-0.573442,-0.570313,-0.569795,-0.57065,-0.570944,-0.571546,-0.570559,-0.573131,-0.571993,-0.571856,
2.6574,2.67938,2.70587,2.739,2.73043,2.73257,2.74155,2.75665,2.76998,2.72526,2.72419,2.75055,2.74511,2.73722,2.74578,2.75427,2.77357,2.7448,2.72636,2.72802,2.72485,2.71103,2.72455,2.69984,2.72008,2.73118,2.72555,2.73197,2.74274,2.76057,2.75426,2.75244,2.77711,2.77731,2.78558,2.75514,2.72953,2.71028,2.70143,2.72339,
2.71144,2.72253,2.75724,2.80228,2.71436,2.7366,2.75844,2.78493,2.79474,2.64284,2.72218,2.80036,2.73497,2.72249,2.76186,2.77011,2.80946,2.69188,2.6919,2.73117,2.71887,2.68491,2.75029,2.65313,2.75887,2.75222,2.71495,2.7441,2.76301,2.79393,2.74257,2.74904,2.82303,2.77767,2.80076,2.69954,2.68195,2.674,2.68456,2.76543,
0.293043,0.292214,0.246269,0.271745,0.188583,0.254844,0.26433,0.168048,0.158397,0.202659,0.216308,0.249713,0.183364,0.125945,0.204827,0.228825,0.12618,0.0717018,0.113378,0.136368,0.0768142,0.113477,0.145428,0.0368832,0.0512908,0.140873,0.054132,0.116536,0.029261,0.0378337,0.0750393,0.0625681,0.0103624,-0.0171024,-0.00587216,-0.0120428,0.0197401,-0.051447,0.0227671,0.00274377,
136.91,137.005,137.101,137.2,137.3,137.402,137.504,137.607,137.711,137.814,137.918,138.024,138.131,138.24,138.349,138.459,138.569,138.68,138.792,138.902,139.013,139.124,139.236,139.349,139.463,139.578,139.692,139.807,139.923,140.039,140.156,140.272,140.387,140.503,140.621,140.737,140.852,140.966,141.08,141.196,
136.874,136.779,136.684,136.589,136.495,136.403,136.312,136.222,136.132,136.045,135.96,135.875,135.79,135.705,135.622,135.539,135.457,135.376,135.295,135.217,135.139,135.061,134.984,134.907,134.83,134.753,134.677,134.601,134.525,134.449,134.372,134.297,134.224,134.149,134.075,134.001,133.928,133.856,133.784,133.711,
-0.790692,-0.776361,-0.764264,-0.754731,-0.740791,-0.725204,-0.718425,-0.709964,-0.701066,-0.687961,-0.677356,-0.668655,-0.661213,-0.653071,-0.644641,-0.638958,-0.632842,-0.626194,-0.618158,-0.615429,-0.610683,-0.602157,-0.597571,-0.593706,-0.590981,-0.587586,-0.581444,-0.58173,-0.581607,-0.577593,-0.572973,-0.571235,-0.568497,-0.565397,-0.564033,-0.565054,-0.56395,-0.561752,-0.564467,-0.561948,
2.69423,2.70007,2.74208,2.74985,2.74047,2.73401,2.73618,2.74613,2.70001,2.69957,2.71208,2.73613,2.74908,2.737,2.75395,2.76141,2.74266,2.75613,2.71784,2.70079,2.71237,2.72091,2.74044,2.74233,2.76182,2.74697,2.74809,2.78207,2.77896,2.78969,2.76856,2.72935,2.76102,2.78685,2.74682,2.72161,2.70523,2.69611,2.73844,2.74395,
2.76653,2.71131,2.82257,2.76438,2.72299,2.72191,2.74027,2.7648,2.6139,2.69872,2.73607,2.78189,2.77339,2.71449,2.78576,2.77529,2.70795,2.78131,2.64675,2.66844,2.73455,2.73717,2.77743,2.74586,2.79829,2.71949,2.75017,2.84546,2.77326,2.80937,2.73005,2.65705,2.82072,2.83468,2.67375,2.67456,2.67423,2.67868,2.81974,2.75428,
